Product_ID,Specs
3299,"Kyocera  S3 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3300,"Kyocera  3300 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3301,"Minolta DiMAGE E223 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3302,"Minolta DiMAGE Z1 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3303,"Minolta DiMAGE F200 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3304,"Minolta DiMAGE A1 comes with a  2/3"" (~ 8.8 x 6.6 mm) CCD sensor, which has a diagonal of  11.00 mm (0.43"") and a surface area of 58.08 mm²."
3305,"Minolta DiMAGE F300 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3306,"Minolta DiMAGE G500 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3307,"Minolta DiMAGE X20 comes with a  1/3.2"" (~ 4.5 x 3.37 mm) CCD sensor, which has a diagonal of  5.62 mm (0.22"") and a surface area of 15.17 mm²."
3308,"Minolta DiMAGE S414 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3309,"Minolta DiMAGE G400 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3310,"Minolta DiMAGE Xt comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3311,"Minolta DiMAGE E323 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3312,"Minolta DiMAGE S404 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3313,"Minolta DiMAGE Xi comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3314,"Minolta DiMAGE X comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3315,"Minolta DiMAGE 7i comes with a  2/3"" (~ 8.8 x 6.6 mm) CCD sensor, which has a diagonal of  11.00 mm (0.43"") and a surface area of 58.08 mm²."
3316,"Minolta DiMAGE F100 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3317,"Minolta DiMAGE 7Hi comes with a  2/3"" (~ 8.8 x 6.6 mm) CCD sensor, which has a diagonal of  11.00 mm (0.43"") and a surface area of 58.08 mm²."
3318,"Minolta DiMAGE E203 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3319,"Minolta DiMAGE 7 comes with a  2/3"" (~ 8.8 x 6.6 mm) CCD sensor, which has a diagonal of  11.00 mm (0.43"") and a surface area of 58.08 mm²."
3320,"Minolta DiMAGE 5 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3321,"Minolta DiMAGE S304 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3322,"Minolta DiMAGE E201 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
3323,"Minolta DiMAGE 2300 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
3324,"Minolta DiMAGE 2330 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
3325,"Minolta RD-3000 comes with a  1/2"" (~ 6.4 x 4.8 mm) CCD sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3326,"Minolta DiMAGE EX 1500 Zoom comes with a  1/2"" (~ 6.4 x 4.8 mm) CCD sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3327,"Minolta DiMAGE EX 1500 Wide comes with a  1/2"" (~ 6.4 x 4.8 mm) CCD sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3328,"Minox DCC 14.0 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CMOS sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3329,"Minox DC 1422 comes with a  1/2.33"" (~ 6.08 x 4.56 mm) image sensor, which has a diagonal of  7.60 mm (0.3"") and a surface area of 27.72 mm²."
3330,"Minox DC 1233 comes with a  1/2.33"" (~ 6.08 x 4.56 mm) CCD sensor, which has a diagonal of  7.60 mm (0.3"") and a surface area of 27.72 mm²."
3331,"Minox DC 1222 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3332,"Minox DC 1055 comes with a  1/2.33"" (~ 6.08 x 4.56 mm) CCD sensor, which has a diagonal of  7.60 mm (0.3"") and a surface area of 27.72 mm²."
3333,"Minox DC 9011 WP comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CMOS sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3334,"Minox DCC 5.1 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CMOS sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3335,"Minox DC 1211 comes with a  1/2.33"" (~ 6.08 x 4.56 mm) CCD sensor, which has a diagonal of  7.60 mm (0.3"") and a surface area of 27.72 mm²."
3336,"Minox DC 1044 comes with a  1/2.33"" (~ 6.08 x 4.56 mm) CCD sensor, which has a diagonal of  7.60 mm (0.3"") and a surface area of 27.72 mm²."
3337,"Minox DCC 5.0 White Edition comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CMOS sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3338,"Minox DC 8022 WP comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3339,"Minox DCC Rolleiflex AF 5.0 comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3340,"Minox DC 8011 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3341,"Minox DC 7411 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3342,"Minox DC 1033 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3343,"Minox DC 7022 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3344,"Minox DC 6033 WP comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3345,"Minox DC 1022 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
3346,"Minox DC 7011 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3347,"Minox DC 1011 Carat comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
3348,"Minox DC 1011 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
3349,"Minox DC 8122 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3350,"Minox DCC Leica M3 5MP Gold comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CMOS sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3351,"Minox DC 6011 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3352,"Minox DC 5011 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3353,"Minox DC 6211 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3354,"Minox DC 5222 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3355,"Minox DC 8111 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3356,"Minox DM 1 comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3357,"Minox Mobi DV comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3358,"Minox DC 4211 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3359,"Minox DD100 comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3360,"Minox Rolleiflex MiniDigi comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3361,"Minox DD200 comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3362,"Minox Classic Leica M3 3MP comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3363,"Minox Classic Leica M3 4MP comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3364,"Minox Classic Leica M3 5MP comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3365,"Minox DC 6311 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3366,"Minox DC 2133 comes with a  1/3.2"" (~ 4.5 x 3.37 mm) CCD sensor, which has a diagonal of  5.62 mm (0.22"") and a surface area of 15.17 mm²."
3367,"Minox DD1 comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3368,"Minox DC 2122 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3369,"Minox Classic Leica M3 2.1 comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3370,"Minox DC 4011 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3371,"Minox DC 5211 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3372,"Minox DD1 Diamond comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
3373,"Minox DC 3311 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3374,"Minox DC 2111 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3375,"Minox DC 1311 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
3376,"Nokia Lumia 1020 comes with a  8.64 x 6 mm CMOS sensor, which has a diagonal of  10.52 mm (0.41"") and a surface area of 51.84 mm²."
3377,"Nokia 808 PureView comes with a  10.82 x 7.52 mm CMOS sensor, which has a diagonal of  13.18 mm (0.52"") and a surface area of 81.37 mm²."
3378,"Praktica Luxmedia 16-Z24S comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3379,"Praktica Luxmedia 16-Z52 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3380,"Praktica Luxmedia 16-Z12S comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3381,"Praktica Luxmedia 18-Z36C comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CMOS sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3382,"Praktica Luxmedia 14-Z51 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3383,"Praktica Luxmedia 16-Z51 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3384,"Praktica Luxmedia 16-Z21S comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3385,"Praktica Dpix 1220z comes with a  1/2.33"" (~ 6.08 x 4.56 mm) CCD sensor, which has a diagonal of  7.60 mm (0.3"") and a surface area of 27.72 mm²."
3386,"Praktica Luxmedia 16-Z21C comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CMOS sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3387,"Praktica DCZ 14.2 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3388,"Praktica Luxmedia 14-Z50S comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3389,"Praktica Luxmedia 14-Z80S comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3390,"Praktica DCZ 14.1 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3391,"Praktica Dpix 5000 WP comes with a  1/3.2"" (~ 4.5 x 3.37 mm) CMOS sensor, which has a diagonal of  5.62 mm (0.22"") and a surface area of 15.17 mm²."
3392,"Praktica Luxmedia 12-04 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3393,"Praktica Dpix 810z comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CMOS sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3394,"Praktica Luxmedia 12-23 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3395,"Praktica Luxmedia 12-Z4 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3396,"Praktica DCZ 12.Z4 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3397,"Praktica Luxmedia 12-Z4TS comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3398,"Praktica DCZ 8.3 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3399,"Praktica Luxmedia 12 TS comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3400,"Praktica Luxmedia 12 HD comes with a  1/1.72"" (~ 7.44 x 5.58 mm) CCD sensor, which has a diagonal of  9.30 mm (0.37"") and a surface area of 41.52 mm²."
3401,"Praktica Luxmedia 12-Z5 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3402,"Praktica Dpix 1100z comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3403,"Praktica Luxmedia 10 TS comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3404,"Praktica DCZ 10.1 comes with a  1/1.8"" (~ 7.11 x 5.33 mm) CCD sensor, which has a diagonal of  8.89 mm (0.35"") and a surface area of 37.90 mm²."
3405,"Praktica Luxmedia 10-23 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3406,"Praktica DCZ 8.3 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3407,"Praktica Luxmedia 12 TS comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3408,"Praktica Luxmedia 12 HD comes with a  1/1.72"" (~ 7.44 x 5.58 mm) CCD sensor, which has a diagonal of  9.30 mm (0.37"") and a surface area of 41.52 mm²."
3409,"Praktica Luxmedia 12-Z5 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3410,"Praktica Dpix 1100z comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3411,"Praktica Luxmedia 10-03 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3412,"Praktica Dpix 1000z comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3413,"Praktica DCZ 10.2 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3414,"Praktica DCZ 10.4 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3415,"Praktica DCZ 8.1 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3416,"Praktica Luxmedia 8213 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3417,"Praktica Dpix 3300 comes with a  1/3"" (~ 4.8 x 3.6 mm) CMOS sensor, which has a diagonal of  6.00 mm (0.24"") and a surface area of 17.28 mm²."
3418,"Praktica Luxmedia 8403 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3419,"Praktica Dpix 820z comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3420,"Praktica Dpix 750z comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3421,"Praktica Luxmedia 8503 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3422,"Praktica Luxmedia 12 XS comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3423,"Praktica Dpix 9000 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CMOS sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
3424,"Praktica DCZ 8.2 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3425,"Praktica Luxmedia 10 XS comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3426,"Praktica Luxmedia 7105 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3427,"Praktica DCZ 7.4 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3428,"Praktica Dpix 5100 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CMOS sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3429,"Praktica Luxmedia 7303 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3430,"Praktica DCZ 7.1 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3431,"Praktica DCZ 7.3 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
3432,"Praktica Luxmedia 6503 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
